REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Dec-21,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,119.9,,,,1
Jan-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,120.4,,,,1
Feb-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,120.1,,,,1
Mar-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,120.5,,,,1
Apr-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,121.8,,,,1
May-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124,,,,1
Jun-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.5,,,,1
Jul-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.1,,,,1
Aug-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.3,,,,1
Sep-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.4,,,,1
Oct-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,125,,,,1
Nov-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.7,,,,1
Dec-22,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.4,,,,1
Jan-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.3,,,,1
Feb-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,125.8,,,,1
Mar-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,125.1,,,,1
Apr-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,126.4,,,,1
May-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,127.2,,,,1
Jun-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,125.9,,,,1
Jul-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.1,,,,1
Aug-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.4,,,,1
Sep-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.8,,,,1
Oct-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.5,,,,1
Nov-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.3,,,,1
Dec-23,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,121.7,,,,1
Jan-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.1,,,,1
Feb-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.3,,,,1
Mar-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.5,,,,1
Apr-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.9,,,,1
May-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.2,,,,1
Jun-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123,,,,1
Jul-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.2,,,,1
Aug-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124,,,,1
Sep-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.6,,,,1
Oct-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,122.7,,,,1
Nov-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,122.2,,,,1
Dec-24,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,121.2,,,,1
Jan-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.2,,,,1
Feb-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.4,,,,1
Mar-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,122.9,,,,1
Apr-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.7,,,,1
May-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.8,,,,1
Jun-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,124.9,,,,1
Jul-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,126,,,,1
Aug-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,126.7,,,,1
Sep-25,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,126.8,,,,1
Jan-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96.8,,,,1
Feb-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,97,,,,1
Mar-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,100,,,,1
Apr-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.3,,,,1
May-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,90.8,,,,1
Jun-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.5,,,,1
Jul-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.1,,,,1
Aug-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.6,,,,1
Sep-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96,,,,1
Oct-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96.5,,,,1
Nov-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.9,,,,1
Dec-20,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,90.9,,,,1
Jan-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.4,,,,1
Feb-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,92.9,,,,1
Mar-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,92.9,,,,1
Apr-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.4,,,,1
May-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.9,,,,1
Jun-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.3,,,,1
Jul-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.3,,,,1
Aug-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.7,,,,1
Sep-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.2,,,,1
Oct-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96.1,,,,1
Nov-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96,,,,1
Dec-21,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,92.5,,,,1
Jan-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.2,,,,1
Feb-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.7,,,,1
Mar-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.2,,,,1
Apr-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.4,,,,1
May-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.9,,,,1
Jun-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.4,,,,1
Jul-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.6,,,,1
Aug-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95,,,,1
Sep-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95,,,,1
Oct-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,97.5,,,,1
Nov-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.8,,,,1
Dec-22,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.3,,,,1
Jan-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.7,,,,1
Feb-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.9,,,,1
Mar-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96.2,,,,1
Apr-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,97.3,,,,1
May-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,96.3,,,,1
Jun-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.8,,,,1
Jul-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,94.4,,,,1
Aug-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,92.5,,,,1
Sep-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,92.2,,,,1
Oct-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,93.4,,,,1
Nov-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95,,,,1
Dec-23,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,91.6,,,,1
Jan-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.6,,,,1
Feb-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.5,,,,1
Mar-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,91,,,,1
Apr-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,90.8,,,,1
May-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,91.8,,,,1
Jun-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.8,,,,1
Jul-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.9,,,,1
Aug-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.1,,,,1
Sep-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.4,,,,1
Oct-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,87.8,,,,1
Nov-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.7,,,,1
Dec-24,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,83.2,,,,1
Jan-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,83.5,,,,1
Feb-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,86.3,,,,1
Mar-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.5,,,,1
Apr-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,87.8,,,,1
May-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.8,,,,1
Jun-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.9,,,,1
Jul-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,89.2,,,,1
Aug-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,88.5,,,,1
Sep-25,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,87.2,,,,1
Jan-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,145.7,,,,1
Feb-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,146,,,,1
Mar-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,139.9,,,,1
Apr-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,135.1,,,,1
May-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,137.9,,,,1
Jun-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,142.4,,,,1
Jul-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,142.2,,,,1
Aug-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,140.6,,,,1
Sep-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,139.5,,,,1
Oct-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,142.2,,,,1
Nov-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,142.9,,,,1
Dec-20,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,144.5,,,,1
Jan-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,147.9,,,,1
Feb-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,150,,,,1
Mar-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,153.1,,,,1
Apr-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,153.4,,,,1
May-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,154.9,,,,1
Jun-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,155.1,,,,1
Jul-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,157.8,,,,1
Aug-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,159.1,,,,1
Sep-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,158.6,,,,1
Oct-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,160.6,,,,1
Nov-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,160.2,,,,1
Dec-21,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,159.6,,,,1
Jan-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,161.5,,,,1
Feb-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,165.3,,,,1
Mar-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,171.3,,,,1
Apr-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,172.8,,,,1
May-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,179.7,,,,1
Jun-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,182.6,,,,1
Jul-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,179.6,,,,1
Aug-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,175.6,,,,1
Sep-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.9,,,,1
Oct-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.4,,,,1
Nov-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.8,,,,1
Dec-22,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,169.8,,,,1
Jan-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.4,,,,1
Feb-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.4,,,,1
Mar-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,171.1,,,,1
Apr-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,172.8,,,,1
May-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,169.6,,,,1
Jun-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,171.7,,,,1
Jul-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,175.1,,,,1
Aug-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,177.4,,,,1
Sep-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,176.1,,,,1
Oct-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,172.2,,,,1
Nov-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,171.1,,,,1
Dec-23,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.2,,,,1
Jan-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.2,,,,1
Feb-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,172,,,,1
Mar-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.5,,,,1
Apr-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,177,,,,1
May-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,176.9,,,,1
Jun-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,175.8,,,,1
Jul-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,178.4,,,,1
Aug-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,175.1,,,,1
Sep-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.3,,,,1
Oct-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,170.3,,,,1
Nov-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,171.2,,,,1
Dec-24,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.3,,,,1
Jan-25,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,174.2,,,,1
Feb-25,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,173.8,,,,1
Mar-25,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,173.6,,,,1
