Province,City,Year,Quarter,1_Bedroom_Rent,2_Bedroom_Rent,All-items,Food,Shelter,Household_ops,Clothing and footwear,Transportation,Health and personal care,"Recreation, education and reading","Alcoholic beverages, tobacco products and recreational cannabis"
Ontario,Oshawa,2024,3,1800.0,2090.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Oshawa,2024,4,1750.0,2090.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Oshawa,2025,1,1720.0,2070.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Ontario,Ottawa - Gatineau (Ontario part),2020,1,1560.0,1850.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Ottawa - Gatineau (Ontario part),2020,2,1550.0,1840.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Ottawa - Gatineau (Ontario part),2020,3,1530.0,1830.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Ottawa - Gatineau (Ontario part),2020,4,1500.0,1780.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Ottawa - Gatineau (Ontario part),2021,1,1510.0,1770.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Ottawa - Gatineau (Ontario part),2021,2,1550.0,1860.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Ottawa - Gatineau (Ontario part),2021,3,1560.0,1900.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Ottawa - Gatineau (Ontario part),2021,4,1570.0,1900.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Ottawa - Gatineau (Ontario part),2022,1,1610.0,1950.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Ottawa - Gatineau (Ontario part),2022,2,1640.0,2010.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Ottawa - Gatineau (Ontario part),2022,3,1740.0,2080.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Ottawa - Gatineau (Ontario part),2022,4,1760.0,2110.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Ottawa - Gatineau (Ontario part),2023,1,1770.0,2110.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Ottawa - Gatineau (Ontario part),2023,2,1810.0,2200.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Ottawa - Gatineau (Ontario part),2023,3,1800.0,2200.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Ottawa - Gatineau (Ontario part),2023,4,1870.0,2260.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Ottawa - Gatineau (Ontario part),2024,1,1890.0,2290.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Ottawa - Gatineau (Ontario part),2024,2,1960.0,2400.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Ottawa - Gatineau (Ontario part),2024,3,1960.0,2440.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Ottawa - Gatineau (Ontario part),2024,4,1970.0,2470.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Ottawa - Gatineau (Ontario part),2025,1,2010.0,2490.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Quebec,Ottawa - Gatineau (Quebec part),2020,1,970.0,1120.0,132.76666666666665,152.26666666666665,137.6,123.46666666666665,95.43333333333334,140.03333333333333,127.33333333333333,103.26666666666667,159.73333333333332
Quebec,Ottawa - Gatineau (Quebec part),2020,2,990.0,1140.0,132.13333333333333,154.20000000000002,137.1,123.7,89.60000000000001,137.26666666666665,127.63333333333333,103.5,160.36666666666667
Quebec,Ottawa - Gatineau (Quebec part),2020,3,1050.0,1180.0,132.79999999999998,153.26666666666668,137.5,124.26666666666667,90.33333333333333,139.26666666666668,129.16666666666666,104.46666666666665,161.03333333333333
Quebec,Ottawa - Gatineau (Quebec part),2020,4,1010.0,1220.0,133.33333333333334,153.20000000000002,138.33333333333334,124.39999999999999,92.53333333333335,139.36666666666667,131.0,104.46666666666665,162.63333333333333
Quebec,Ottawa - Gatineau (Quebec part),2021,1,1020.0,1230.0,135.0,154.9,139.1,124.53333333333335,91.3,145.0,131.0666666666667,105.43333333333334,164.33333333333334
Quebec,Ottawa - Gatineau (Quebec part),2021,2,1060.0,1240.0,137.06666666666666,155.66666666666666,141.4,126.2,93.23333333333333,148.73333333333332,133.26666666666665,106.83333333333333,166.53333333333333
Quebec,Ottawa - Gatineau (Quebec part),2021,3,1170.0,1290.0,138.79999999999998,157.46666666666667,143.5,127.66666666666667,91.36666666666667,152.03333333333333,134.0,108.13333333333333,169.06666666666666
Quebec,Ottawa - Gatineau (Quebec part),2021,4,1210.0,1360.0,140.29999999999998,160.26666666666668,144.5666666666667,128.79999999999998,93.89999999999999,154.6,134.13333333333333,108.0,169.96666666666667
Quebec,Ottawa - Gatineau (Quebec part),2022,1,1220.0,1410.0,142.73333333333332,165.13333333333333,146.29999999999998,129.86666666666667,90.8,159.66666666666666,135.53333333333333,110.36666666666667,172.73333333333335
Quebec,Ottawa - Gatineau (Quebec part),2022,2,1200.0,1430.0,147.26666666666665,170.26666666666665,150.63333333333333,131.93333333333334,93.0,170.73333333333335,138.4333333333333,112.66666666666667,173.46666666666667
Quebec,Ottawa - Gatineau (Quebec part),2022,3,1360.0,1520.0,148.5,173.16666666666666,151.96666666666667,133.53333333333333,91.89999999999999,169.53333333333333,140.46666666666667,114.83333333333333,175.83333333333334
Quebec,Ottawa - Gatineau (Quebec part),2022,4,1370.0,1540.0,149.4333333333333,177.73333333333335,154.36666666666667,132.86666666666667,94.40000000000002,166.26666666666665,142.66666666666666,113.46666666666665,177.79999999999998
Quebec,Ottawa - Gatineau (Quebec part),2023,1,1390.0,1610.0,150.6,182.4333333333333,155.93333333333334,133.53333333333333,91.86666666666667,165.4333333333333,143.53333333333333,113.60000000000001,182.1
Quebec,Ottawa - Gatineau (Quebec part),2023,2,1370.0,1590.0,153.36666666666667,186.1,158.33333333333334,134.36666666666667,95.16666666666667,168.33333333333334,146.6,117.46666666666665,185.76666666666665
Quebec,Ottawa - Gatineau (Quebec part),2023,3,1430.0,1620.0,155.0666666666667,187.16666666666666,161.63333333333333,133.63333333333333,92.89999999999999,172.73333333333335,147.46666666666667,119.10000000000001,187.5666666666667
Quebec,Ottawa - Gatineau (Quebec part),2023,4,1490.0,1670.0,155.29999999999998,187.5666666666667,165.0666666666667,132.66666666666666,93.60000000000001,170.20000000000002,147.53333333333333,117.53333333333335,188.1
Quebec,Ottawa - Gatineau (Quebec part),2024,1,1530.0,1750.0,155.66666666666666,188.83333333333334,167.13333333333333,133.0,88.39999999999999,170.20000000000002,148.96666666666667,116.36666666666667,189.96666666666667
Quebec,Ottawa - Gatineau (Quebec part),2024,2,1510.0,1760.0,157.56666666666666,189.33333333333334,169.4,133.20000000000002,91.36666666666667,173.53333333333333,151.43333333333334,118.43333333333334,192.26666666666665
Quebec,Ottawa - Gatineau (Quebec part),2024,3,1520.0,1750.0,157.66666666666666,190.29999999999998,171.6,132.9,87.36666666666667,171.53333333333333,152.0,118.96666666666665,194.03333333333333
Quebec,Ottawa - Gatineau (Quebec part),2024,4,1580.0,1770.0,157.73333333333335,189.70000000000002,173.76666666666665,132.16666666666666,90.06666666666666,169.43333333333334,152.6,117.46666666666665,193.0
Quebec,Ottawa - Gatineau (Quebec part),2025,1,1520.0,1680.0,158.63333333333333,191.69999999999996,175.5,132.46666666666667,88.0,170.79999999999998,152.23333333333332,118.36666666666667,194.13333333333333
Ontario,Peterborough,2020,1,1150.0,1420.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Peterborough,2020,2,1180.0,1440.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Peterborough,2020,3,1180.0,1440.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Peterborough,2020,4,1180.0,1490.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Peterborough,2021,1,1300.0,1570.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Peterborough,2021,2,1310.0,1580.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Peterborough,2021,3,1330.0,1680.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Peterborough,2021,4,1340.0,1640.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Peterborough,2022,1,1350.0,1710.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Peterborough,2022,2,1460.0,1770.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Peterborough,2022,3,1510.0,1880.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Peterborough,2022,4,1510.0,1870.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Peterborough,2023,1,1540.0,1880.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Peterborough,2023,2,1570.0,1920.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Peterborough,2023,3,1550.0,1910.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Peterborough,2023,4,1590.0,1920.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Peterborough,2024,1,1610.0,1970.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Peterborough,2024,2,1630.0,1960.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Peterborough,2024,3,1630.0,2000.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Peterborough,2024,4,1590.0,1950.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Peterborough,2025,1,1600.0,1940.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Quebec,Québec,2020,1,780.0,900.0,132.76666666666665,152.26666666666665,137.6,123.46666666666665,95.43333333333334,140.03333333333333,127.33333333333333,103.26666666666667,159.73333333333332
Quebec,Québec,2020,2,830.0,940.0,132.13333333333333,154.20000000000002,137.1,123.7,89.60000000000001,137.26666666666665,127.63333333333333,103.5,160.36666666666667
Quebec,Québec,2020,3,900.0,960.0,132.79999999999998,153.26666666666668,137.5,124.26666666666667,90.33333333333333,139.26666666666668,129.16666666666666,104.46666666666665,161.03333333333333
Quebec,Québec,2020,4,890.0,1000.0,133.33333333333334,153.20000000000002,138.33333333333334,124.39999999999999,92.53333333333335,139.36666666666667,131.0,104.46666666666665,162.63333333333333
Quebec,Québec,2021,1,840.0,980.0,135.0,154.9,139.1,124.53333333333335,91.3,145.0,131.0666666666667,105.43333333333334,164.33333333333334
Quebec,Québec,2021,2,920.0,1010.0,137.06666666666666,155.66666666666666,141.4,126.2,93.23333333333333,148.73333333333332,133.26666666666665,106.83333333333333,166.53333333333333
Quebec,Québec,2021,3,900.0,1060.0,138.79999999999998,157.46666666666667,143.5,127.66666666666667,91.36666666666667,152.03333333333333,134.0,108.13333333333333,169.06666666666666
Quebec,Québec,2021,4,960.0,1090.0,140.29999999999998,160.26666666666668,144.5666666666667,128.79999999999998,93.89999999999999,154.6,134.13333333333333,108.0,169.96666666666667
Quebec,Québec,2022,1,890.0,1010.0,142.73333333333332,165.13333333333333,146.29999999999998,129.86666666666667,90.8,159.66666666666666,135.53333333333333,110.36666666666667,172.73333333333335
Quebec,Québec,2022,2,920.0,1110.0,147.26666666666665,170.26666666666665,150.63333333333333,131.93333333333334,93.0,170.73333333333335,138.4333333333333,112.66666666666667,173.46666666666667
Quebec,Québec,2022,3,1000.0,1190.0,148.5,173.16666666666666,151.96666666666667,133.53333333333333,91.89999999999999,169.53333333333333,140.46666666666667,114.83333333333333,175.83333333333334
Quebec,Québec,2022,4,1060.0,1250.0,149.4333333333333,177.73333333333335,154.36666666666667,132.86666666666667,94.40000000000002,166.26666666666665,142.66666666666666,113.46666666666665,177.79999999999998
Quebec,Québec,2023,1,1030.0,1200.0,150.6,182.4333333333333,155.93333333333334,133.53333333333333,91.86666666666667,165.4333333333333,143.53333333333333,113.60000000000001,182.1
Quebec,Québec,2023,2,1100.0,1300.0,153.36666666666667,186.1,158.33333333333334,134.36666666666667,95.16666666666667,168.33333333333334,146.6,117.46666666666665,185.76666666666665
Quebec,Québec,2023,3,1200.0,1360.0,155.0666666666667,187.16666666666666,161.63333333333333,133.63333333333333,92.89999999999999,172.73333333333335,147.46666666666667,119.10000000000001,187.5666666666667
Quebec,Québec,2023,4,1260.0,1470.0,155.29999999999998,187.5666666666667,165.0666666666667,132.66666666666666,93.60000000000001,170.20000000000002,147.53333333333333,117.53333333333335,188.1
Quebec,Québec,2024,1,1190.0,1420.0,155.66666666666666,188.83333333333334,167.13333333333333,133.0,88.39999999999999,170.20000000000002,148.96666666666667,116.36666666666667,189.96666666666667
Quebec,Québec,2024,2,1220.0,1560.0,157.56666666666666,189.33333333333334,169.4,133.20000000000002,91.36666666666667,173.53333333333333,151.43333333333334,118.43333333333334,192.26666666666665
Quebec,Québec,2024,3,1220.0,1570.0,157.66666666666666,190.29999999999998,171.6,132.9,87.36666666666667,171.53333333333333,152.0,118.96666666666665,194.03333333333333
Quebec,Québec,2024,4,1280.0,1530.0,157.73333333333335,189.70000000000002,173.76666666666665,132.16666666666666,90.06666666666666,169.43333333333334,152.6,117.46666666666665,193.0
Quebec,Québec,2025,1,1210.0,1470.0,158.63333333333333,191.69999999999996,175.5,132.46666666666667,88.0,170.79999999999998,152.23333333333332,118.36666666666667,194.13333333333333
Alberta,Red Deer,2020,1,820.0,990.0,144.76666666666665,153.20000000000002,174.46666666666667,122.56666666666666,102.0,146.13333333333333,139.76666666666665,114.63333333333333,171.46666666666667
Alberta,Red Deer,2020,2,830.0,990.0,144.03333333333333,153.70000000000002,173.73333333333335,122.63333333333333,96.66666666666667,144.70000000000002,139.5,114.66666666666667,173.4
Alberta,Red Deer,2020,3,860.0,1000.0,144.70000000000002,152.79999999999998,174.66666666666666,122.66666666666667,96.93333333333334,147.23333333333332,140.23333333333335,115.46666666666665,172.26666666666665
Alberta,Red Deer,2020,4,860.0,990.0,145.13333333333333,152.96666666666667,175.5333333333333,122.16666666666667,97.53333333333335,148.53333333333333,140.23333333333335,115.56666666666668,171.13333333333333
Alberta,Red Deer,2021,1,890.0,1010.0,146.36666666666667,155.0,176.86666666666667,121.33333333333333,93.76666666666667,153.5,140.66666666666666,115.8,170.66666666666666
Alberta,Red Deer,2021,2,860.0,1020.0,148.4,156.76666666666668,178.0,121.7,96.03333333333335,158.79999999999998,141.03333333333333,116.73333333333335,173.26666666666665
Alberta,Red Deer,2021,3,850.0,1050.0,150.70000000000002,157.9,182.4,122.39999999999999,95.53333333333335,163.23333333333335,141.33333333333334,119.26666666666667,173.79999999999998
Alberta,Red Deer,2021,4,840.0,1060.0,151.6,159.70000000000002,183.4,122.06666666666666,96.60000000000001,166.03333333333333,141.4,118.83333333333333,172.83333333333334
Alberta,Red Deer,2022,1,880.0,1060.0,154.6,164.66666666666666,187.26666666666665,123.03333333333335,95.56666666666666,171.0666666666667,141.33333333333334,121.5,174.9333333333333
Alberta,Red Deer,2022,2,900.0,1120.0,159.20000000000002,168.53333333333333,192.0333333333333,126.96666666666665,99.03333333333335,180.23333333333335,143.36666666666667,123.76666666666667,178.20000000000002
Alberta,Red Deer,2022,3,880.0,1100.0,160.5,172.4,192.9,128.26666666666668,98.10000000000001,180.46666666666667,145.46666666666667,125.2,179.0
Alberta,Red Deer,2022,4,950.0,1150.0,161.4,176.13333333333333,196.1,128.76666666666668,99.5,177.36666666666667,147.9,122.73333333333333,181.29999999999998
Alberta,Red Deer,2023,1,940.0,1160.0,160.76666666666665,180.33333333333334,194.16666666666666,128.29999999999998,98.0,171.20000000000002,150.76666666666665,122.83333333333333,182.96666666666667
Alberta,Red Deer,2023,2,990.0,1220.0,164.06666666666666,182.20000000000002,201.79999999999998,127.73333333333333,99.16666666666667,177.4,153.13333333333333,124.53333333333335,185.5
Alberta,Red Deer,2023,3,1030.0,1290.0,166.26666666666668,183.46666666666667,210.80000000000004,125.86666666666667,97.66666666666667,179.73333333333335,154.53333333333333,124.89999999999999,187.6
Alberta,Red Deer,2023,4,1200.0,1420.0,165.46666666666667,184.6,212.13333333333333,123.89999999999999,97.86666666666667,175.4333333333333,155.03333333333333,123.03333333333335,188.29999999999998
Alberta,Red Deer,2024,1,1120.0,1440.0,166.66666666666666,187.4333333333333,215.46666666666667,125.13333333333333,94.10000000000001,176.1,156.20000000000002,121.76666666666665,191.4
Alberta,Red Deer,2024,2,1230.0,1440.0,169.03333333333333,187.9666666666667,217.76666666666665,124.43333333333334,96.13333333333333,183.16666666666666,158.4,124.60000000000001,194.29999999999998
Alberta,Red Deer,2024,3,1180.0,1420.0,169.9333333333333,189.70000000000002,219.83333333333334,125.0,95.23333333333333,183.5666666666667,158.53333333333333,125.13333333333333,194.5
Alberta,Red Deer,2024,4,1210.0,1430.0,170.0,189.86666666666667,223.33333333333334,124.3,95.26666666666667,180.5666666666667,157.79999999999998,124.66666666666667,195.79999999999998
Alberta,Red Deer,2025,1,1180.0,1410.0,171.16666666666666,190.9333333333333,224.4333333333333,125.83333333333333,95.10000000000001,182.73333333333335,158.66666666666666,125.2,196.03333333333333
Saskatchewan,Regina,2020,1,930.0,1120.0,140.6,155.5666666666667,171.70000000000002,114.39999999999999,104.96666666666665,134.66666666666666,127.7,115.36666666666667,183.6
Saskatchewan,Regina,2020,2,920.0,1100.0,139.9333333333333,155.33333333333334,171.73333333333335,115.83333333333333,99.73333333333333,131.6,128.5666666666667,116.5,182.86666666666667
Saskatchewan,Regina,2020,3,930.0,1140.0,141.0,155.23333333333332,171.83333333333334,116.43333333333334,102.10000000000001,134.33333333333334,129.06666666666666,117.89999999999999,182.4333333333333
Saskatchewan,Regina,2020,4,910.0,1110.0,141.36666666666667,154.96666666666667,172.36666666666667,117.56666666666666,102.66666666666667,133.93333333333334,128.23333333333332,118.83333333333333,183.03333333333333
Saskatchewan,Regina,2021,1,930.0,1120.0,142.53333333333333,157.03333333333333,171.4333333333333,115.76666666666667,102.66666666666667,139.2,128.5,120.16666666666667,184.9
Saskatchewan,Regina,2021,2,930.0,1150.0,143.79999999999998,158.1,172.70000000000002,115.73333333333333,103.06666666666666,141.79999999999998,129.96666666666667,120.23333333333333,188.5666666666667
Saskatchewan,Regina,2021,3,930.0,1170.0,145.0,159.6,173.66666666666666,117.83333333333333,102.23333333333333,143.16666666666666,130.76666666666668,121.10000000000001,190.03333333333333
Saskatchewan,Regina,2021,4,920.0,1100.0,146.26666666666668,161.26666666666668,174.9,117.86666666666667,102.39999999999999,145.5,131.9333333333333,123.13333333333333,190.73333333333335
Saskatchewan,Regina,2022,1,940.0,1130.0,149.43333333333334,166.43333333333334,178.4333333333333,119.89999999999999,100.7,151.03333333333333,132.26666666666665,124.96666666666665,193.5
Saskatchewan,Regina,2022,2,950.0,1170.0,153.86666666666667,169.56666666666666,179.9,121.76666666666667,102.8,166.4,134.46666666666667,125.56666666666666,197.23333333333335
Saskatchewan,Regina,2022,3,970.0,1200.0,155.63333333333333,174.73333333333335,182.83333333333334,122.26666666666667,102.36666666666667,167.23333333333332,136.06666666666666,125.13333333333333,200.53333333333333
Saskatchewan,Regina,2022,4,1000.0,1170.0,156.83333333333334,178.1,187.5,121.56666666666666,102.76666666666667,165.23333333333335,139.36666666666667,124.93333333333334,200.66666666666666
Saskatchewan,Regina,2023,1,1060.0,1250.0,157.70000000000002,182.66666666666666,189.4333333333333,121.89999999999999,102.5,162.36666666666667,141.16666666666666,125.63333333333333,202.79999999999998
Saskatchewan,Regina,2023,2,1080.0,1380.0,160.43333333333334,184.4666666666667,193.1,123.3,103.43333333333334,166.70000000000002,144.0666666666667,128.4333333333333,205.0
Saskatchewan,Regina,2023,3,1080.0,1360.0,161.29999999999998,186.03333333333333,194.76666666666665,122.96666666666665,102.56666666666666,167.63333333333333,144.66666666666666,129.13333333333333,207.96666666666667
Saskatchewan,Regina,2023,4,1140.0,1340.0,160.36666666666667,186.76666666666665,197.13333333333333,119.8,101.36666666666667,163.36666666666667,144.53333333333333,127.63333333333333,208.66666666666666
Saskatchewan,Regina,2024,1,1120.0,1370.0,160.4,189.0666666666667,197.6,120.10000000000001,97.63333333333333,162.20000000000002,145.5,126.23333333333333,211.5
Saskatchewan,Regina,2024,2,1170.0,1410.0,162.53333333333333,190.46666666666667,200.0,119.66666666666667,98.7,166.63333333333333,148.4333333333333,129.63333333333333,212.4333333333333
Saskatchewan,Regina,2024,3,1220.0,1440.0,163.1,192.0666666666667,201.16666666666666,120.0,97.0,167.0666666666667,148.4,130.03333333333333,212.70000000000002
Saskatchewan,Regina,2024,4,1230.0,1440.0,163.03333333333333,192.4,204.33333333333334,119.36666666666667,98.93333333333334,163.26666666666665,148.5666666666667,129.5,211.73333333333335
Saskatchewan,Regina,2025,1,1230.0,1410.0,164.63333333333333,193.76666666666665,206.36666666666667,120.06666666666666,99.96666666666665,165.96666666666667,148.70000000000002,131.53333333333333,212.0666666666667
New Brunswick,Saint John,2020,1,820.0,940.0,137.16666666666666,158.66666666666666,142.5,124.46666666666665,101.26666666666665,135.83333333333334,119.96666666666665,122.56666666666666,206.63333333333333
New Brunswick,Saint John,2020,2,830.0,1000.0,135.6,160.66666666666666,141.4333333333333,125.60000000000001,94.23333333333333,130.43333333333334,120.39999999999999,121.56666666666666,207.6
New Brunswick,Saint John,2020,3,830.0,1050.0,136.66666666666666,159.53333333333333,142.1,126.03333333333335,97.8,133.23333333333332,120.39999999999999,122.3,208.0
New Brunswick,Saint John,2020,4,820.0,1000.0,136.9,159.70000000000002,142.4333333333333,125.36666666666667,98.89999999999999,134.16666666666666,121.03333333333335,121.7,207.0666666666667
New Brunswick,Saint John,2021,1,860.0,1120.0,138.7,161.79999999999998,143.66666666666666,124.2,97.23333333333333,140.73333333333332,120.96666666666665,121.76666666666667,206.5
New Brunswick,Saint John,2021,2,860.0,1110.0,141.0666666666667,163.43333333333334,146.86666666666667,124.56666666666666,98.33333333333333,145.43333333333334,122.0,122.5,209.5
New Brunswick,Saint John,2021,3,870.0,1110.0,142.93333333333334,166.4,148.1,125.03333333333335,98.83333333333333,149.79999999999998,122.56666666666666,123.7,210.70000000000002
New Brunswick,Saint John,2021,4,870.0,1120.0,144.46666666666667,168.70000000000002,149.6,125.56666666666666,98.46666666666665,152.43333333333334,123.60000000000001,125.39999999999999,211.0666666666667
New Brunswick,Saint John,2022,1,910.0,1160.0,147.33333333333334,173.66666666666666,152.23333333333332,126.56666666666666,98.83333333333333,158.23333333333332,123.3,128.1,211.6
New Brunswick,Saint John,2022,2,960.0,1110.0,153.03333333333333,178.96666666666667,157.46666666666667,129.6,101.8,171.9333333333333,126.96666666666665,129.5,214.4333333333333
New Brunswick,Saint John,2022,3,1010.0,1230.0,153.53333333333333,183.0666666666667,157.86666666666667,128.76666666666668,102.43333333333334,169.73333333333335,129.16666666666666,130.73333333333332,215.4
New Brunswick,Saint John,2022,4,1010.0,1260.0,154.5666666666667,185.53333333333333,162.66666666666666,129.6,103.7,166.5666666666667,130.96666666666667,128.43333333333334,216.76666666666665
New Brunswick,Saint John,2023,1,1060.0,1300.0,155.43333333333334,190.36666666666665,162.36666666666667,129.9,104.03333333333335,165.4333333333333,134.29999999999998,129.6,217.83333333333334
New Brunswick,Saint John,2023,2,1090.0,1320.0,157.43333333333334,194.9333333333333,163.0666666666667,130.70000000000002,104.66666666666667,168.13333333333333,136.63333333333333,131.73333333333332,222.96666666666667
New Brunswick,Saint John,2023,3,1160.0,1400.0,158.83333333333334,196.66666666666666,165.53333333333333,127.60000000000001,104.36666666666667,173.46666666666667,137.5,132.1,225.26666666666665
New Brunswick,Saint John,2023,4,1170.0,1450.0,158.36666666666667,197.0666666666667,168.0,127.36666666666667,104.16666666666667,168.16666666666666,137.33333333333334,130.70000000000002,226.5
New Brunswick,Saint John,2024,1,1090.0,1520.0,159.0666666666667,199.4333333333333,169.0,128.5,101.73333333333335,167.6,138.93333333333334,131.13333333333333,227.23333333333335
New Brunswick,Saint John,2024,2,1110.0,1430.0,161.96666666666667,201.33333333333334,174.0666666666667,128.79999999999998,102.93333333333334,172.63333333333333,141.5,132.29999999999998,230.36666666666667
